iter	Passed	Remaining
1455	68661	167127
1456	68702	167064
1457	68749	167017
1458	68799	166976
1459	68851	166940
1460	68893	166880
1461	68935	166822
1462	68984	166778
1463	69028	166724
1464	69067	166657
1465	69103	166582
1466	69144	166521
1467	69188	166468
1468	69233	166415
1469	69274	166352
1470	69320	166303
1471	69361	166241
1472	69410	166198
1473	69461	166161
1474	69503	166102
1475	69556	166068
1476	69598	166009
1477	69650	165972
1478	69692	165913
1479	69742	165874
1480	69790	165829
1481	69835	165776
1482	69882	165729
1483	69928	165680
1484	69976	165634
1485	70024	165590
1486	70071	165542
1487	70122	165503
1488	70165	165446
1489	70216	165410
1490	70262	165359
1491	70308	165308
1492	70348	165246
1493	70401	165213
1494	70436	165138
1495	70478	165077
1496	70525	165030
1497	70569	164975
1498	70617	164932
1499	70672	164902
1500	70722	164861
1501	70775	164828
1502	70823	164782
1503	70859	164711
1504	70901	164652
1505	70948	164605
1506	70992	164550
1507	71043	164510
1508	71077	164435
1509	71126	164392
1510	71168	164332
1511	71210	164273
1512	71256	164225
1513	71297	164163
1514	71342	164111
1515	71390	164067
1516	71441	164028
1517	71484	163972
1518	71527	163914
1519	71567	163852
1520	71606	163786
1521	71649	163730
1522	71700	163692
1523	71751	163653
1524	71785	163577
1525	71835	163537
1526	71886	163497
1527	71932	163447
1528	71976	163394
1529	72015	163329
1530	72059	163275
1531	72097	163208
1532	72141	163153
1533	72192	163115
1534	72241	163073
1535	72286	163021
1536	72330	162968
1537	72374	162912
1538	72410	162841
1539	72457	162793
1540	72500	162738
1541	72544	162684
1542	72585	162623
1543	72625	162559
1544	72678	162527
1545	72721	162470
1546	72765	162416
1547	72811	162367
1548	72847	162296
1549	72893	162246
1550	72935	162189
1551	72975	162126
1552	73018	162070
1553	73068	162029
1554	73109	161968
1555	73149	161905
1556	73189	161844
1557	73235	161794
1558	73276	161734
1559	73310	161659
1560	73358	161613
1561	73401	161559
1562	73450	161515
1563	73498	161471
1564	73545	161424
1565	73595	161383
1566	73643	161339
1567	73692	161296
1568	73740	161250
1569	73779	161186
1570	73827	161141
1571	73874	161094
1572	73917	161040
1573	73967	160999
1574	74013	160949
1575	74061	160905
1576	74102	160846
1577	74140	160779
1578	74192	160742
1579	74233	160682
1580	74288	160653
1581	74341	160619
1582	74396	160590
1583	74446	160549
1584	74480	160473
1585	74524	160421
1586	74571	160373
1587	74615	160319
1588	74666	160281
1589	74710	160227
1590	74754	160174
1591	74801	160127
1592	74844	160072
1593	74888	160019
1594	74934	159968
1595	74982	159925
1596	75024	159866
1597	75064	159805
1598	75112	159761
1599	75162	159721
1600	75204	159661
1601	75241	159594
1602	75290	159552
1603	75330	159490
1604	75371	159429
1605	75414	159376
1606	75462	159331
1607	75508	159282
1608	75550	159223
1609	75593	159169
1610	75634	159109
1611	75670	159039
1612	75715	158987
1613	75761	158939
1614	75797	158869
1615	75849	158833
1616	75889	158771
1617	75931	158715
1618	75983	158678
1619	76025	158621
1620	76062	158552
1621	76103	158494
1622	76147	158440
1623	76187	158380
1624	76234	158333
1625	76279	158281
1626	76327	158236
1627	76376	158195
1628	76422	158146
1629	76465	158090
1630	76506	158032
1631	76549	157976
1632	76594	157925
1633	76644	157886
1634	76683	157821
1635	76728	157772
1636	76772	157718
1637	76813	157659
1638	76862	157616
1639	76903	157558
1640	76956	157523
1641	77000	157471
1642	77037	157403
1643	77078	157345
1644	77123	157295
1645	77167	157240
1646	77212	157190
1647	77262	157150
1648	77315	157116
1649	77356	157056
1650	77405	157014
1651	77443	156948
1652	77490	156902
1653	77529	156840
1654	77582	156805
1655	77624	156749
1656	77663	156685
1657	77709	156638
1658	77757	156593
1659	77799	156535
1660	77845	156487
1661	77891	156438
1662	77934	156384
1663	77969	156313
